train_sharpe,train_annual_return,train_crisis_return,z,th,sw,sth,ddw,ddt,cw,val_sharpe,val_annual_return,val_crisis_return,selection_score
0.5369612151311555,0.07638113024522752,-0.007042279180327182,10,2.5,20,-0.03,100,-0.03,0.4,0.7744135941611581,0.11613547001350755,-0.5602731500014237,0.4775981203736548
0.5416981927562041,0.07723536080943494,-0.0050817025464992005,10,2.5,20,-0.03,100,-0.05,0.2,0.7735834405614359,0.1160742197804947,-0.5816335903886645,0.4837268808048962
0.539372122394959,0.07681546633518765,-0.006046932400454175,10,2.5,20,-0.03,100,-0.05,0.3,0.7739396441101172,0.11609125003885712,-0.571655959068619,0.4807302419661695
0.5369612151311555,0.07638113024522752,-0.007042279180327182,10,2.5,20,-0.03,100,-0.05,0.4,0.7744135941611581,0.11613547001350755,-0.5602731500014237,0.4775981203736548
0.5424558694950788,0.07736482946042988,-0.004431352161044622,10,2.5,20,-0.05,50,-0.03,0.2,0.7693354915603182,0.11537660794700244,-0.5941512124283428,0.485735963978769
0.5407588532780867,0.07705583892340662,-0.005211050603685652,10,2.5,20,-0.05,50,-0.03,0.3,0.767879134327298,0.11509306915390827,-0.5911766582516474,0.4839787830157839
0.5388970580853951,0.07671869943521137,-0.006062427011487848,10,2.5,20,-0.05,50,-0.03,0.4,0.7664422532635784,0.1148167991849367,-0.5879614086494539,0.4820107592908493
0.5424558694950788,0.07736482946042988,-0.004431352161044622,10,2.5,20,-0.05,50,-0.05,0.2,0.7693354915603182,0.11537660794700244,-0.5941512124283428,0.485735963978769
0.5407588532780867,0.07705583892340662,-0.005211050603685652,10,2.5,20,-0.05,50,-0.05,0.3,0.767879134327298,0.11509306915390827,-0.5911766582516474,0.4839787830157839
0.5388970580853951,0.07671869943521137,-0.006062427011487848,10,2.5,20,-0.05,50,-0.05,0.4,0.7664422532635784,0.1148167991849367,-0.5879614086494539,0.4820107592908493
0.5425496194966258,0.07738640956817311,-0.004871692318061838,10,2.5,20,-0.05,100,-0.03,0.2,0.7691897795762562,0.11534112109722061,-0.5937851054911878,0.48588957947671824
0.5406386059906452,0.07703991620213713,-0.005747122610058053,10,2.5,20,-0.05,100,-0.03,0.3,0.7678419455939891,0.11507624733006061,-0.5906509788304368,0.4838377710898092
0.5385958407850784,0.07667102264623527,-0.006679171413194851,10,2.5,20,-0.05,100,-0.03,0.4,0.7664714766721598,0.11481123494461887,-0.587375376547419,0.48162693181330807
0.5425496194966258,0.07738640956817311,-0.004871692318061838,10,2.5,20,-0.05,100,-0.05,0.2,0.7691897795762562,0.11534112109722061,-0.5937851054911878,0.48588957947671824
0.5406386059906452,0.07703991620213713,-0.005747122610058053,10,2.5,20,-0.05,100,-0.05,0.3,0.7678419455939891,0.11507624733006061,-0.5906509788304368,0.4838377710898092
0.5385958407850784,0.07667102264623527,-0.006679171413194851,10,2.5,20,-0.05,100,-0.05,0.4,0.7664714766721598,0.11481123494461887,-0.587375376547419,0.48162693181330807
0.5433003407635192,0.07751039915569669,-0.0040345077496487525,10,2.5,40,-0.03,50,-0.03,0.2,0.7692199096400159,0.1153552859843805,-0.5947339141594838,0.486820448544395
0.5417550280453187,0.07722718386859251,-0.004711925081966273,10,2.5,40,-0.03,50,-0.03,0.3,0.7671742587159429,0.1149660105083321,-0.5923156095716084,0.4854002203776627
0.5396202173067219,0.07684303199341036,-0.0056807590703487065,10,2.5,40,-0.03,50,-0.03,0.4,0.7655262926655475,0.11465081883388017,-0.5892403060570877,0.48314369846701555
0.5433003407635192,0.07751039915569669,-0.0040345077496487525,10,2.5,40,-0.03,50,-0.05,0.2,0.7692199096400159,0.1153552859843805,-0.5947339141594838,0.486820448544395
0.5417550280453187,0.07722718386859251,-0.004711925081966273,10,2.5,40,-0.03,50,-0.05,0.3,0.7671742587159429,0.1149660105083321,-0.5923156095716084,0.4854002203776627
0.5396202173067219,0.07684303199341036,-0.0056807590703487065,10,2.5,40,-0.03,50,-0.05,0.4,0.7655262926655475,0.11465081883388017,-0.5892403060570877,0.48314369846701555
0.5429370344976717,0.07745380077198827,-0.004687945135542493,10,2.5,40,-0.03,100,-0.03,0.2,0.7686747774570586,0.11524908149673263,-0.5949732547495421,0.486502598757825
0.5409675728184346,0.07709702404185736,-0.005555888169137435,10,2.5,40,-0.03,100,-0.03,0.3,0.7667796874311978,0.11488626406710467,-0.5924794910929398,0.48451454416524375
0.5388821670903539,0.07672078439960317,-0.006503975017863595,10,2.5,40,-0.03,100,-0.03,0.4,0.7651318645729743,0.11457065716498716,-0.5892816653215971,0.48231974271969874
0.5429370344976717,0.07745380077198827,-0.004687945135542493,10,2.5,40,-0.03,100,-0.05,0.2,0.7686747774570586,0.11524908149673263,-0.5949732547495421,0.486502598757825
0.5409675728184346,0.07709702404185736,-0.005555888169137435,10,2.5,40,-0.03,100,-0.05,0.3,0.7667796874311978,0.11488626406710467,-0.5924794910929398,0.48451454416524375
0.5388821670903539,0.07672078439960317,-0.006503975017863595,10,2.5,40,-0.03,100,-0.05,0.4,0.7651318645729743,0.11457065716498716,-0.5892816653215971,0.48231974271969874
0.5427173387296158,0.07742009862905896,-0.004327470107371445,10,2.5,40,-0.05,50,-0.03,0.2,0.7654856735469092,0.11470910612177687,-0.6015962113947587,0.4870252550252925
0.5410216728333016,0.07711608134381298,-0.005115308835187293,10,2.5,40,-0.05,50,-0.03,0.3,0.7621268119344865,0.11409621625580613,-0.6023211964484808,0.4857453880580054
0.5390482687995033,0.07676449667393825,-0.006025914658986609,10,2.5,40,-0.05,50,-0.03,0.4,0.7586261501813526,0.1134624292708657,-0.6030903744574836,0.48415379845404094
0.5427173387296158,0.07742009862905896,-0.004327470107371445,10,2.5,40,-0.05,50,-0.05,0.2,0.7654856735469092,0.11470910612177687,-0.6015962113947587,0.4870252550252925
0.5410216728333016,0.07711608134381298,-0.005115308835187293,10,2.5,40,-0.05,50,-0.05,0.3,0.7621268119344865,0.11409621625580613,-0.6023211964484808,0.4857453880580054
0.5390482687995033,0.07676449667393825,-0.006025914658986609,10,2.5,40,-0.05,50,-0.05,0.4,0.7586261501813526,0.1134624292708657,-0.6030903744574836,0.48415379845404094
0.5427272416387399,0.07742750205134086,-0.004806496048465614,10,2.5,40,-0.05,100,-0.03,0.2,0.7654887722099489,0.11469983775768089,-0.6010195353645944,0.4870368589959376
0.5409471937942573,0.07710885373235055,-0.005631836975916182,10,2.5,40,-0.05,100,-0.03,0.3,0.7621423377300813,0.11408875927480433,-0.6017769258789243,0.4856484078103013
0.5390708974124627,0.07677392485895318,-0.006498871756310365,10,2.5,40,-0.05,100,-0.03,0.4,0.7586532449212691,0.11345674174593157,-0.6025813289497617,0.48417531053526114
0.5427272416387399,0.07742750205134086,-0.004806496048465614,10,2.5,40,-0.05,100,-0.05,0.2,0.7654887722099489,0.11469983775768089,-0.6010195353645944,0.4870368589959376
0.5409471937942573,0.07710885373235055,-0.005631836975916182,10,2.5,40,-0.05,100,-0.05,0.3,0.7621423377300813,0.11408875927480433,-0.6017769258789243,0.4856484078103013
0.5390708974124627,0.07677392485895318,-0.006498871756310365,10,2.5,40,-0.05,100,-0.05,0.4,0.7586532449212691,0.11345674174593157,-0.6025813289497617,0.48417531053526114
0.5431547596372451,0.0774987668920879,-0.004123541654695195,10,2.5,60,-0.03,50,-0.03,0.2,0.7671177376369412,0.11499037530933176,-0.5977948576489597,0.4871640151373211
0.541928872911224,0.07727772635081731,-0.004696467493125578,10,2.5,60,-0.03,50,-0.03,0.3,0.7641390578710737,0.1144398572173504,-0.5967113703882785,0.4863763266712616
0.539802231641965,0.07690072752269428,-0.0056731398415746925,10,2.5,60,-0.03,50,-0.03,0.4,0.7617771585938364,0.11400299256209845,-0.5948718300422413,0.48430849990399705
0.5431439838643324,0.0774969322944925,-0.004128297711472939,10,2.5,60,-0.03,50,-0.05,0.2,0.7671177376369415,0.11499037530933065,-0.597794857648958,0.4871505454211801
0.5419139484721188,0.07727519273227035,-0.0047030332737265645,10,2.5,60,-0.03,50,-0.05,0.3,0.7641390578710732,0.11443985721734862,-0.5967113703882765,0.48635767112238026
0.5397843364188961,0.0768977048989512,-0.005680967911279811,10,2.5,60,-0.03,50,-0.05,0.4,0.7617771585938363,0.11400299256209867,-0.5948718300422413,0.48428613087516104
0.5430138139966028,0.07748015780082484,-0.004685038246507678,10,2.5,60,-0.03,100,-0.03,0.2,0.766883428816522,0.1149392024937812,-0.597392736834878,0.48704641029162293
0.5412891932349774,0.07717274235837501,-0.005483272957961027,10,2.5,60,-0.03,100,-0.03,0.3,0.7640050875511772,0.11440636892706224,-0.5964095970474503,0.48561021965592743
0.5394794763627782,0.07685027961139435,-0.006320110743182061,10,2.5,60,-0.03,100,-0.03,0.4,0.7615159709935243,0.11394686124298015,-0.5946798423817751,0.4839703527050916
0.5430138139966028,0.07748015780082484,-0.004685038246507678,10,2.5,60,-0.03,100,-0.05,0.2,0.766883428816522,0.1149392024937812,-0.597392736834878,0.48704641029162293
0.5412891932349774,0.07717274235837501,-0.005483272957961027,10,2.5,60,-0.03,100,-0.05,0.3,0.7640050875511772,0.11440636892706224,-0.5964095970474503,0.48561021965592743
0.5394794763627782,0.07685027961139435,-0.006320110743182061,10,2.5,60,-0.03,100,-0.05,0.4,0.7615159709935243,0.11394686124298015,-0.5946798423817751,0.4839703527050916
0.5429691376525613,0.07746655900111055,-0.004207036074297843,10,2.5,60,-0.05,50,-0.03,0.2,0.7715956134667441,0.11583881923602979,-0.6007719590007011,0.48581251869901554
0.5415174159917783,0.07720621224769042,-0.004881782989339611,10,2.5,60,-0.05,50,-0.03,0.3,0.7715146217087754,0.11582452544108968,-0.6010543662868195,0.48401811456252897
0.5394087102144874,0.07683232439623988,-0.005850282334324719,10,2.5,60,-0.05,50,-0.03,0.4,0.7714228635218947,0.115808330919428,-0.6013602269822573,0.48140517188763565
0.5429972217709901,0.07747147311610258,-0.004194297214745957,10,2.5,60,-0.05,50,-0.05,0.2,0.7715956134667442,0.11583881923603068,-0.6007719590007023,0.48584762384705155
0.5415623514288316,0.07721407222688081,-0.004861416401385044,10,2.5,60,-0.05,50,-0.05,0.3,0.771514621708775,0.1158245254410899,-0.601054366286819,0.4840742838588457
0.5394725176389896,0.07684348143029118,-0.005821390526144721,10,2.5,60,-0.05,50,-0.05,0.4,0.7714228635218942,0.11580833091942888,-0.6013602269822589,0.4814849311682635
0.5423126971745937,0.07735759403309461,-0.005001314521541844,10,2.5,60,-0.05,100,-0.03,0.2,0.7715643259555283,0.11582450583477155,-0.6001448782551844,0.4849997899793601
0.5403776712160138,0.07701362927282562,-0.005893852443409786,10,2.5,60,-0.05,100,-0.03,0.3,0.7714797276625418,0.11580957856398344,-0.60042932551222,0.48260215710438176
0.5383287822060883,0.07664943934512758,-0.006838275518155967,10,2.5,60,-0.05,100,-0.03,0.4,0.7713842878598215,0.11579273796705247,-0.6007371201933287,0.48006490579265493
0.5423126971745937,0.07735759403309461,-0.005001314521541844,10,2.5,60,-0.05,100,-0.05,0.2,0.7715643259555283,0.11582450583477155,-0.6001448782551844,0.4849997899793601
0.5403776712160138,0.07701362927282562,-0.005893852443409786,10,2.5,60,-0.05,100,-0.05,0.3,0.7714797276625418,0.11580957856398344,-0.60042932551222,0.48260215710438176
0.5383287822060883,0.07664943934512758,-0.006838275518155967,10,2.5,60,-0.05,100,-0.05,0.4,0.7713842878598215,0.11579273796705247,-0.6007371201933287,0.48006490579265493
0.4376667609750013,0.05927961470428911,0.000985343687460949,20,1.5,20,-0.03,50,-0.03,0.2,0.676361311509691,0.10085255325541786,-0.5529000400546988,0.37799312334132884
0.4352097764808411,0.05885497058013556,-1.0675748708166566e-05,20,1.5,20,-0.03,50,-0.03,0.3,0.6761445168359949,0.1007866986328958,-0.5411755686643065,0.3749760913920526
0.4322607484172933,0.05834704989326256,-0.0012214642811840815,20,1.5,20,-0.03,50,-0.03,0.4,0.6764252205752045,0.10081298482747347,-0.5281722656245645,0.37121963037781547
0.4376667609750013,0.05927961470428911,0.000985343687460949,20,1.5,20,-0.03,50,-0.05,0.2,0.676361311509691,0.10085255325541786,-0.5529000400546988,0.37799312334132884
0.4352097764808411,0.05885497058013556,-1.0675748708166566e-05,20,1.5,20,-0.03,50,-0.05,0.3,0.6761445168359949,0.1007866986328958,-0.5411755686643065,0.3749760913920526
0.4322607484172933,0.05834704989326256,-0.0012214642811840815,20,1.5,20,-0.03,50,-0.05,0.4,0.6764252205752045,0.10081298482747347,-0.5281722656245645,0.37121963037781547
0.4375243418238625,0.059260371464622486,0.0004532115145643445,20,1.5,20,-0.03,100,-0.03,0.2,0.6758912731738553,0.10076149312873861,-0.552911806288736,0.3779326089863643
0.4348223015405962,0.05879361410622108,-0.0006526311425113507,20,1.5,20,-0.03,100,-0.03,0.3,0.6759293364701675,0.10074059785098166,-0.5410214754529543,0.3745455428082034
0.4320389263060445,0.05831341548832247,-0.0017881674568658301,20,1.5,20,-0.03,100,-0.03,0.4,0.6763149243992687,0.1007851590721438,-0.5278250231085304,0.3709699267827385
0.4375243418238625,0.059260371464622486,0.0004532115145643445,20,1.5,20,-0.03,100,-0.05,0.2,0.6758912731738553,0.10076149312873861,-0.552911806288736,0.3779326089863643
0.4348223015405962,0.05879361410622108,-0.0006526311425113507,20,1.5,20,-0.03,100,-0.05,0.3,0.6759293364701675,0.10074059785098166,-0.5410214754529543,0.3745455428082034
0.4320389263060445,0.05831341548832247,-0.0017881674568658301,20,1.5,20,-0.03,100,-0.05,0.4,0.6763149243992687,0.1007851590721438,-0.5278250231085304,0.3709699267827385
0.4381955638027135,0.059371491508160235,0.0010280967189884027,20,1.5,20,-0.05,50,-0.03,0.2,0.6713604639378444,0.09997077100190332,-0.5680423176296323,0.3799043387689308
0.43604052055385956,0.05899910705730038,6.277944813781744e-05,20,1.5,20,-0.05,50,-0.03,0.3,0.6693234856319119,0.09958672509344235,-0.5645028205387792,0.37771977928434647
0.43371722457757117,0.05859852670043564,-0.0009757487361190531,20,1.5,20,-0.05,50,-0.03,0.4,0.6674027683370761,0.09922796972062464,-0.5606671902610261,0.37529583863769495
0.4381955638027135,0.059371491508160235,0.0010280967189884027,20,1.5,20,-0.05,50,-0.05,0.2,0.6713604639378444,0.09997077100190332,-0.5680423176296323,0.3799043387689308
0.43604052055385956,0.05899910705730038,6.277944813781744e-05,20,1.5,20,-0.05,50,-0.05,0.3,0.6693234856319119,0.09958672509344235,-0.5645028205387792,0.37771977928434647
0.43371722457757117,0.05859852670043564,-0.0009757487361190531,20,1.5,20,-0.05,50,-0.05,0.4,0.6674027683370761,0.09922796972062464,-0.5606671902610261,0.37529583863769495
0.43823054973735037,0.059383273602347186,0.0005791049773820056,20,1.5,20,-0.05,100,-0.03,0.2,0.6711136025098757,0.09991977802493612,-0.5678504921546298,0.380009786544219
0.43586376199805793,0.0589746748558988,-0.00048061144752375995,20,1.5,20,-0.05,100,-0.03,0.3,0.6691980987198435,0.09955685747707865,-0.5641460481468645,0.37753017781761156
0.4333619194760261,0.058543547739756674,-0.0015983401678183462,20,1.5,20,-0.05,100,-0.03,0.4,0.6673293874253131,0.09920698259518979,-0.560275479331907,0.3748700524887043
0.43823054973735037,0.059383273602347186,0.0005791049773820056,20,1.5,20,-0.05,100,-0.05,0.2,0.6711136025098757,0.09991977802493612,-0.5678504921546298,0.380009786544219
0.43586376199805793,0.0589746748558988,-0.00048061144752375995,20,1.5,20,-0.05,100,-0.05,0.3,0.6691980987198435,0.09955685747707865,-0.5641460481468645,0.37753017781761156
0.4333619194760261,0.058543547739756674,-0.0015983401678183462,20,1.5,20,-0.05,100,-0.05,0.4,0.6673293874253131,0.09920698259518979,-0.560275479331907,0.3748700524887043
0.43928981072537165,0.05955722008263997,0.0015415061439201239,20,1.5,40,-0.03,50,-0.03,0.2,0.6711062278438333,0.09992534351397975,-0.5686218733721767,0.3813357064457562
0.4373999310980862,0.05922949587474502,0.0007302431899085526,20,1.5,40,-0.03,50,-0.03,0.3,0.6683703743520079,0.09941619561658621,-0.5656491929369534,0.3796573202846058
0.4349253518546875,0.05880315653255086,-0.0003718506296256363,20,1.5,40,-0.03,50,-0.03,0.4,0.6661422075505551,0.09900149974985273,-0.5619616221046333,0.3771211379307206
0.43928981072537165,0.05955722008263997,0.0015415061439201239,20,1.5,40,-0.03,50,-0.05,0.2,0.6711062278438333,0.09992534351397975,-0.5686218733721767,0.3813357064457562
0.4373999310980862,0.05922949587474502,0.0007302431899085526,20,1.5,40,-0.03,50,-0.05,0.3,0.6683703743520079,0.09941619561658621,-0.5656491929369534,0.3796573202846058
0.4349253518546875,0.05880315653255086,-0.0003718506296256363,20,1.5,40,-0.03,50,-0.05,0.4,0.6661422075505551,0.09900149974985273,-0.5619616221046333,0.3771211379307206
0.4389382975715852,0.05950359286600082,0.0009086762199952414,20,1.5,40,-0.03,100,-0.03,0.2,0.6704664278097854,0.09980445579461428,-0.569063441197692,0.38105626501203516
0.436679540349511,0.059112995340897756,-6.900114563612725e-05,20,1.5,40,-0.03,100,-0.03,0.3,0.6679033320147126,0.09932586495819917,-0.5660158078273034,0.3788735924332106
0.4343157876877183,0.058705157837706246,-0.0011217612800500376,20,1.5,40,-0.03,100,-0.03,0.4,0.6656551457935294,0.09890720998147207,-0.562241388849221,0.37648094816126554
0.4389382975715852,0.05950359286600082,0.0009086762199952414,20,1.5,40,-0.03,100,-0.05,0.2,0.6704664278097854,0.09980445579461428,-0.569063441197692,0.38105626501203516
0.436679540349511,0.059112995340897756,-6.900114563612725e-05,20,1.5,40,-0.03,100,-0.05,0.3,0.6679033320147126,0.09932586495819917,-0.5660158078273034,0.3788735924332106
0.4343157876877183,0.058705157837706246,-0.0011217612800500376,20,1.5,40,-0.03,100,-0.05,0.4,0.6656551457935294,0.09890720998147207,-0.562241388849221,0.37648094816126554
0.4390679617429969,0.059517677963695226,0.0013755208317685064,20,1.5,40,-0.05,50,-0.03,0.2,0.667097457617896,0.0992248522537944,-0.5770950799322472,0.3820605877742721
0.437187733572591,0.05919033420259856,0.0005079799903777715,20,1.5,40,-0.05,50,-0.03,0.3,0.6628256717267274,0.0984498637134732,-0.5780843018201662,0.3807782490340569
0.43499642537359995,0.05881033382504697,-0.0004985069632009731,20,1.5,40,-0.05,50,-0.03,0.4,0.6583590918871266,0.09764565808525982,-0.5791251297505686,0.3791557587452183
0.4390679617429969,0.059517677963695226,0.0013755208317685064,20,1.5,40,-0.05,50,-0.05,0.2,0.667097457617896,0.0992248522537944,-0.5770950799322472,0.3820605877742721
0.437187733572591,0.05919033420259856,0.0005079799903777715,20,1.5,40,-0.05,50,-0.05,0.3,0.6628256717267274,0.0984498637134732,-0.5780843018201662,0.3807782490340569
0.43499642537359995,0.05881033382504697,-0.0004985069632009731,20,1.5,40,-0.05,50,-0.05,0.4,0.6583590918871266,0.09764565808525982,-0.5791251297505686,0.3791557587452183
0.4390289682372704,0.05951687770004699,0.0008910875617136327,20,1.5,40,-0.05,100,-0.03,0.2,0.6670009307091318,0.09920049271563336,-0.5766799559954088,0.382035977619305
0.43706732093588513,0.05917571678305955,-1.262475634056237e-05,20,1.5,40,-0.05,100,-0.03,0.3,0.6627319115239975,0.09842571832721747,-0.5777247696138137,0.38065117328885706
0.43497098681438995,0.05881185795231314,-0.0009758835152828826,20,1.5,40,-0.05,100,-0.03,0.4,0.6582669454440357,0.09762161482574738,-0.5788251151536884,0.3791469971569785
0.4390289682372704,0.05951687770004699,0.0008910875617136327,20,1.5,40,-0.05,100,-0.05,0.2,0.6670009307091318,0.09920049271563336,-0.5766799559954088,0.382035977619305
0.43706732093588513,0.05917571678305955,-1.262475634056237e-05,20,1.5,40,-0.05,100,-0.05,0.3,0.6627319115239975,0.09842571832721747,-0.5777247696138137,0.38065117328885706
0.43497098681438995,0.05881185795231314,-0.0009758835152828826,20,1.5,40,-0.05,100,-0.05,0.4,0.6582669454440357,0.09762161482574738,-0.5788251151536884,0.3791469971569785
0.43968291065115606,0.05962229776121397,0.001652890860721623,20,1.5,60,-0.03,50,-0.03,0.2,0.6691805890098944,0.09958836484442357,-0.5717991256970595,0.38230849106147147
0.43838864942293226,0.05939491558257726,0.0010501138639347207,20,1.5,60,-0.03,50,-0.03,0.3,0.6656303037104416,0.09893735274137816,-0.5701874555842735,0.38157823585105494
0.43619947879807486,0.05901507258531691,4.3692798609829e-05,20,1.5,60,-0.03,50,-0.03,0.4,0.6627602325225918,0.09841260408739694,-0.567768018603628,0.37955929036694563
0.4396983674511117,0.059625011583970045,0.0016600864578113494,20,1.5,60,-0.03,50,-0.05,0.2,0.6691805890098944,0.09958836484442357,-0.5717991256970595,0.382327812061416
0.43841386659671444,0.05939933428768618,0.0010618253709415715,20,1.5,60,-0.03,50,-0.05,0.3,0.6656303037104427,0.09893735274137705,-0.5701874555842714,0.3816097573182824
0.43623600357114184,0.05902146174536349,6.061594687656324e-05,20,1.5,60,-0.03,50,-0.05,0.4,0.6627602325225935,0.0984126040873956,-0.5677680186036271,0.3796049463332789
0.4394278703765374,0.05958487322306594,0.0010561493543632672,20,1.5,60,-0.03,100,-0.03,0.2,0.6688443476473376,0.09952143245863154,-0.5715645608231243,0.38207375105883734
0.4376083470359892,0.059268053297116596,0.00021487228940908487,20,1.5,60,-0.03,100,-0.03,0.3,0.6653928367782187,0.09888796512270193,-0.5700787026997758,0.38066222460043186
0.4357331974908334,0.05894161132259734,-0.0006514958037328045,20,1.5,60,-0.03,100,-0.03,0.4,0.6622674520143581,0.09831793947713119,-0.5677966738960686,0.3790996338599522
0.4394278703765374,0.05958487322306594,0.0010561493543632672,20,1.5,60,-0.03,100,-0.05,0.2,0.6688443476473376,0.09952143245863154,-0.5715645608231243,0.38207375105883734
0.4376083470359892,0.059268053297116596,0.00021487228940908487,20,1.5,60,-0.03,100,-0.05,0.3,0.6653928367782187,0.09888796512270193,-0.5700787026997758,0.38066222460043186
0.4357331974908334,0.05894161132259734,-0.0006514958037328045,20,1.5,60,-0.03,100,-0.05,0.4,0.6622674520143581,0.09831793947713119,-0.5677966738960686,0.3790996338599522
0.4394788629323653,0.059587174608646265,0.0015597661680033514,20,1.5,60,-0.05,50,-0.03,0.2,0.6748123804713072,0.1006432774073498,-0.5758158269866653,0.38064548354762984
0.4379617479462218,0.05932150559117977,0.0008555580814768593,20,1.5,60,-0.05,50,-0.03,0.3,0.6747148507895692,0.10062622160034751,-0.5761193091539878,0.37877347223538493
0.4357932494436951,0.058945022180768136,-0.00014183959605562624,20,1.5,60,-0.05,50,-0.03,0.4,0.6746081729327509,0.10060755772625818,-0.5764440274333749,0.37608951857143114
0.4395545909700154,0.05960005769664489,0.0015939234346071807,20,1.5,60,-0.05,50,-0.05,0.2,0.6748123804713065,0.10064327740734957,-0.5758158269866667,0.38074014359469266
0.4380801356240935,0.05934164207672188,0.000908922641686738,20,1.5,60,-0.05,50,-0.05,0.3,0.6747148507895696,0.10062622160034618,-0.576119309153988,0.37892145683272443
0.43595757865113005,0.05897296605297897,-6.783135117538475e-05,20,1.5,60,-0.05,50,-0.05,0.4,0.6746081729327513,0.10060755772625796,-0.5764440274333742,0.37629493008072473
0.4387497544038697,0.05946788537627734,0.000747466092584137,20,1.5,60,-0.05,100,-0.03,0.2,0.674699906400072,0.10061686779629486,-0.5753077684646879,0.3797622164048191
0.43673175406501746,0.0591169587033995,-0.00018378851837863586,20,1.5,60,-0.05,100,-0.03,0.3,0.6745989233775371,0.10059920293523694,-0.5756132992533165,0.37726496173688756
0.43463199947491066,0.05875175650378095,-0.0011523311045569251,20,1.5,60,-0.05,100,-0.03,0.4,0.6744887253265458,0.10057991869111005,-0.575939943506611,0.3746678180120019
0.4387497544038697,0.05946788537627734,0.000747466092584137,20,1.5,60,-0.05,100,-0.05,0.2,0.674699906400072,0.10061686779629486,-0.5753077684646879,0.3797622164048191
0.43673175406501746,0.0591169587033995,-0.00018378851837863586,20,1.5,60,-0.05,100,-0.05,0.3,0.6745989233775371,0.10059920293523694,-0.5756132992533165,0.37726496173688756
0.43463199947491066,0.05875175650378095,-0.0011523311045569251,20,1.5,60,-0.05,100,-0.05,0.4,0.6744887253265458,0.10057991869111005,-0.575939943506611,0.3746678180120019
0.46059011580957776,0.06325263373324552,0.00358006134704536,20,2.0,20,-0.03,50,-0.03,0.2,0.6392245185596707,0.09379897609847654,-0.6115237409339669,0.4159315151220545
0.4584849087074578,0.06288091507013127,0.0027157671322046717,20,2.0,20,-0.03,50,-0.03,0.3,0.6389580516949236,0.09372746704038093,-0.6014199641749356,0.41336662296059135
0.455876956183148,0.062423513692268395,0.0016316028096219348,20,2.0,20,-0.03,50,-0.03,0.4,0.6391413076666408,0.09373792929858782,-0.5901942522987947,0.4100608683122748
0.46059011580957776,0.06325263373324552,0.00358006134704536,20,2.0,20,-0.03,50,-0.05,0.2,0.6392245185596707,0.09379897609847654,-0.6115237409339669,0.4159315151220545
0.4584849087074578,0.06288091507013127,0.0027157671322046717,20,2.0,20,-0.03,50,-0.05,0.3,0.6389580516949236,0.09372746704038093,-0.6014199641749356,0.41336662296059135
0.455876956183148,0.062423513692268395,0.0016316028096219348,20,2.0,20,-0.03,50,-0.05,0.4,0.6391413076666408,0.09373792929858782,-0.5901942522987947,0.4100608683122748
0.46067032118779666,0.06327109606579495,0.0031527530069443976,20,2.0,20,-0.03,100,-0.03,0.2,0.6387703563839516,0.09371230678611542,-0.6115360674893766,0.4161453123887579
0.4583257801986358,0.06285792458804451,0.0021803731619283173,20,2.0,20,-0.03,100,-0.03,0.3,0.6387401854682561,0.09368190044745228,-0.6012872079896637,0.4132221788812307
0.45592905527377586,0.06243602284705707,0.001191808173499176,20,2.0,20,-0.03,100,-0.03,0.4,0.639029431853324,0.09371063470983843,-0.589893841382527,0.41015396112888886
0.46067032118779666,0.06327109606579495,0.0031527530069443976,20,2.0,20,-0.03,100,-0.05,0.2,0.6387703563839516,0.09371230678611542,-0.6115360674893766,0.4161453123887579
0.4583257801986358,0.06285792458804451,0.0021803731619283173,20,2.0,20,-0.03,100,-0.05,0.3,0.6387401854682561,0.09368190044745228,-0.6012872079896637,0.4132221788812307
0.45592905527377586,0.06243602284705707,0.001191808173499176,20,2.0,20,-0.03,100,-0.05,0.4,0.639029431853324,0.09371063470983843,-0.589893841382527,0.41015396112888886
0.46112121991215727,0.06334485800141199,0.0036457532408142868,20,2.0,20,-0.05,50,-0.03,0.2,0.6342838836897084,0.0929377614501905,-0.6245477398665715,0.41783055396776947
0.45932843804698414,0.0630272398136742,0.002826515143098396,20,2.0,20,-0.05,50,-0.03,0.3,0.6321460178664351,0.09254257052658588,-0.6214712528940407,0.4161240430921214
0.4573698680590013,0.06268154829079653,0.0019342963898831833,20,2.0,20,-0.05,50,-0.03,0.4,0.6301392360201495,0.09217463810572424,-0.6181373706282696,0.4141775260687143
0.46112121991215727,0.06334485800141199,0.0036457532408142868,20,2.0,20,-0.05,50,-0.05,0.2,0.6342838836897084,0.0929377614501905,-0.6245477398665715,0.41783055396776947
0.45932843804698414,0.0630272398136742,0.002826515143098396,20,2.0,20,-0.05,50,-0.05,0.3,0.6321460178664351,0.09254257052658588,-0.6214712528940407,0.4161240430921214
0.4573698680590013,0.06268154829079653,0.0019342963898831833,20,2.0,20,-0.05,50,-0.05,0.4,0.6301392360201495,0.09217463810572424,-0.6181373706282696,0.4141775260687143
0.46139988312002905,0.06339794035211233,0.0033109998329547974,20,2.0,20,-0.05,100,-0.03,0.2,0.6340323721098033,0.0928869742512084,-0.6243818889963879,0.41824176087258547
0.45941592570298306,0.06304722680733521,0.002405578095121763,20,2.0,20,-0.05,100,-0.03,0.3,0.6320164583682846,0.09251277402716163,-0.6211620397653805,0.4162657925366577
